id_grid,crime_count,crime_freq,crime_count_6M,crime_freq_6M,crime_count_1Y,crime_freq_1Y,crime_count_2Y,crime_freq_2Y,crime_count_3Y,crime_freq_3Y
8778,0,0,0,0,0,0,0,0,0,0
8779,0,0,0,0,0,0,0,0,0,0
8780,0,0,0,0,0,0,0,0,0,0
8781,0,0,0,0,0,0,0,0,0,0
8782,0,0,0,0,0,0,0,0,0,0
8783,0,0,0,0,0,0,0,0,0,0
8784,0,0,0,0,0,0,0,0,0,0
8785,0,0,0,0,0,0,0,0,0,0
8786,0,0,0,0,0,0,1,1,0,0
8787,0,0,0,0,0,0,0,0,0,0
8788,0,0,0,0,0,0,0,0,0,0
8789,0,0,0,0,0,0,0,0,0,0
8790,0,0,0,0,0,0,0,0,0,0
8791,0,0,0,0,0,0,0,0,0,0
8792,2,2,1,2,0,0,1,1,1,1
8793,4,4,0,0,2,4,4,4,11,11
8794,1,1,1,2,0,0,2,2,1,1
8795,0,0,0,0,1,2,1,1,0,0
8796,0,0,0,0,0,0,0,0,0,0
8797,0,0,0,0,0,0,0,0,0,0
8798,0,0,0,0,0,0,0,0,0,0
8799,0,0,0,0,0,0,0,0,0,0
8800,1,1,2,4,2,4,1,1,0,0
8801,5,5,1,2,1,2,4,4,2,2
8802,0,0,0,0,0,0,0,0,0,0
8803,7,7,5,10,2,4,3,3,3,3
8804,11,11,3,6,2,4,9,9,7,7
8805,2,2,1,2,1,2,6,6,1,1
8806,4,4,5,10,1,2,6,6,2,2
8807,4,4,3,6,5,10,10,10,8,8
8808,0,0,0,0,0,0,3,3,6,6
8809,4,4,0,0,0,0,3,3,1,1
8810,0,0,0,0,0,0,0,0,0,0
8811,2,2,1,2,0,0,1,1,0,0
8812,0,0,0,0,0,0,0,0,0,0
8813,0,0,0,0,0,0,0,0,0,0
8814,0,0,0,0,0,0,0,0,0,0
8815,0,0,0,0,0,0,0,0,0,0
8816,0,0,0,0,0,0,0,0,0,0
8817,0,0,0,0,0,0,0,0,0,0
8818,0,0,0,0,0,0,0,0,0,0
8819,0,0,0,0,0,0,0,0,0,0
8820,0,0,0,0,0,0,0,0,0,0
8821,0,0,0,0,1,2,0,0,0,0
8822,0,0,0,0,0,0,0,0,1,1
8823,0,0,0,0,0,0,0,0,0,0
8824,9,9,4,8,2,4,4,4,2,2
8825,3,3,0,0,2,4,1,1,0,0
8826,0,0,0,0,0,0,0,0,0,0
8827,1,1,0,0,1,2,1,1,0,0
8828,0,0,1,2,0,0,1,1,1,1
8829,2,2,0,0,0,0,1,1,0,0
8830,0,0,0,0,0,0,0,0,0,0
8831,2,2,0,0,0,0,1,1,0,0
8832,0,0,1,2,0,0,0,0,0,0
8833,0,0,1,2,2,4,4,4,2,2
8834,0,0,0,0,0,0,0,0,0,0
8835,0,0,0,0,0,0,0,0,0,0
8836,0,0,0,0,0,0,0,0,0,0
8837,0,0,0,0,0,0,0,0,0,0
8838,0,0,0,0,0,0,0,0,0,0
8839,0,0,0,0,0,0,0,0,0,0
8840,0,0,0,0,0,0,0,0,0,0
8841,0,0,0,0,0,0,0,0,0,0
8842,0,0,0,0,0,0,0,0,0,0
8843,0,0,0,0,0,0,0,0,0,0
8844,0,0,0,0,0,0,0,0,0,0
8845,0,0,0,0,0,0,0,0,0,0
8846,3,3,0,0,0,0,0,0,0,0
8847,0,0,0,0,0,0,0,0,0,0
8848,0,0,0,0,0,0,0,0,0,0
8849,0,0,0,0,0,0,0,0,0,0
8850,0,0,0,0,0,0,0,0,0,0
8851,0,0,0,0,0,0,0,0,0,0
8852,0,0,0,0,0,0,0,0,0,0
8853,0,0,0,0,0,0,0,0,0,0
8854,0,0,1,2,0,0,0,0,0,0
8855,0,0,0,0,1,2,1,1,0,0
8856,0,0,0,0,1,2,0,0,0,0
8857,2,2,1,2,0,0,0,0,0,0
8858,0,0,0,0,0,0,0,0,0,0
8954,0,0,0,0,0,0,0,0,0,0
8955,0,0,0,0,0,0,0,0,0,0
8956,0,0,0,0,0,0,0,0,0,0
8957,0,0,0,0,0,0,0,0,0,0
8958,0,0,0,0,0,0,0,0,0,0
8959,0,0,0,0,0,0,0,0,0,0
8960,0,0,0,0,0,0,0,0,0,0
8961,0,0,0,0,0,0,0,0,0,0
8962,0,0,0,0,1,2,0,0,0,0
8963,0,0,0,0,0,0,0,0,0,0
8964,0,0,0,0,0,0,0,0,0,0
8965,0,0,0,0,0,0,0,0,0,0
8966,0,0,0,0,0,0,0,0,0,0
8967,0,0,0,0,0,0,0,0,0,0
8968,0,0,0,0,0,0,0,0,0,0
8969,0,0,0,0,0,0,0,0,0,0
8970,0,0,0,0,0,0,0,0,0,0
8971,0,0,0,0,0,0,0,0,0,0
8972,0,0,0,0,0,0,0,0,0,0
8973,0,0,0,0,0,0,0,0,0,0
8974,0,0,2,4,0,0,0,0,0,0
8975,0,0,0,0,0,0,0,0,0,0
8976,0,0,0,0,0,0,0,0,3,3
8977,0,0,1,2,0,0,0,0,1,1
8978,0,0,0,0,0,0,0,0,0,0
8979,0,0,0,0,0,0,0,0,0,0
8980,0,0,0,0,0,0,0,0,0,0
8981,0,0,0,0,0,0,0,0,0,0
8982,0,0,0,0,0,0,0,0,0,0
8983,0,0,0,0,0,0,0,0,0,0
8984,0,0,0,0,0,0,0,0,0,0
8985,0,0,0,0,0,0,0,0,0,0
8986,0,0,0,0,0,0,0,0,0,0
8987,0,0,0,0,0,0,0,0,0,0
8988,0,0,0,0,0,0,0,0,0,0
8989,0,0,0,0,0,0,0,0,0,0
8990,0,0,0,0,0,0,0,0,0,0
8991,0,0,0,0,0,0,0,0,0,0
8992,0,0,0,0,0,0,0,0,0,0
8993,0,0,0,0,0,0,0,0,0,0
8994,0,0,0,0,0,0,0,0,0,0
8995,0,0,0,0,0,0,0,0,0,0
8996,0,0,0,0,0,0,0,0,0,0
8997,0,0,0,0,0,0,0,0,0,0
8998,0,0,0,0,0,0,0,0,0,0
8999,0,0,0,0,0,0,0,0,0,0
9000,0,0,0,0,0,0,0,0,0,0
9001,0,0,0,0,0,0,0,0,0,0
9002,0,0,0,0,0,0,0,0,0,0
9003,0,0,0,0,0,0,0,0,0,0
9004,0,0,1,2,0,0,0,0,0,0
9005,1,1,0,0,1,2,0,0,1,1
9006,0,0,1,2,0,0,3,3,0,0
9007,0,0,0,0,0,0,0,0,2,2
9008,2,2,0,0,1,2,2,2,0,0
9009,0,0,0,0,0,0,0,0,0,0
9010,0,0,0,0,0,0,0,0,0,0
9011,0,0,0,0,0,0,1,1,0,0
9012,0,0,0,0,0,0,0,0,2,2
9013,0,0,1,2,0,0,0,0,0,0
9014,0,0,0,0,0,0,2,2,0,0
9015,4,4,3,6,5,10,6,6,4,4
9016,3,3,1,2,1,2,1,1,3,3
9017,22,22,10,20,11,22,12,12,17,17
9018,16,16,12,24,3,6,18,18,11,11
9019,10,10,3,6,2,4,4,4,10,10
9020,10,10,6,12,1,2,9,9,9,9
9021,2,2,4,8,2,4,2,2,4,4
9022,2,2,1,2,1,2,2,2,4,4
9023,0,0,1,2,1,2,0,0,0,0
9024,0,0,0,0,0,0,0,0,0,0
9025,0,0,0,0,0,0,0,0,0,0
9026,0,0,0,0,0,0,0,0,0,0
9027,0,0,0,0,0,0,0,0,0,0
9028,0,0,0,0,0,0,0,0,0,0
9029,1,1,0,0,0,0,0,0,1,1
9030,0,0,0,0,0,0,0,0,0,0
9031,0,0,0,0,0,0,0,0,0,0
9032,0,0,2,4,3,6,1,1,4,4
9033,0,0,0,0,0,0,1,1,0,0
9034,1,1,0,0,2,4,5,5,1,1
9035,0,0,0,0,0,0,0,0,0,0
9036,1,1,2,4,0,0,2,2,3,3
9037,0,0,0,0,0,0,0,0,0,0
9038,0,0,0,0,0,0,0,0,0,0
9039,2,2,1,2,1,2,1,1,2,2
9040,5,5,4,8,2,4,6,6,6,6
9041,0,0,0,0,0,0,2,2,0,0
9042,0,0,0,0,0,0,1,1,2,2
9043,1,1,0,0,0,0,1,1,0,0
9044,1,1,0,0,0,0,0,0,1,1
9045,0,0,0,0,0,0,0,0,0,0
9046,0,0,0,0,0,0,0,0,0,0
9047,0,0,1,2,0,0,1,1,0,0
9048,1,1,0,0,0,0,0,0,1,1
9049,2,2,2,4,1,2,0,0,2,2
9050,1,1,4,8,1,2,2,2,2,2
9051,1,1,0,0,0,0,1,1,2,2
9052,0,0,0,0,0,0,0,0,0,0
9053,0,0,0,0,0,0,0,0,0,0
9054,0,0,0,0,0,0,0,0,0,0
9055,0,0,0,0,0,0,0,0,0,0
9056,0,0,0,0,0,0,0,0,0,0
9057,0,0,0,0,0,0,0,0,0,0
9058,0,0,0,0,0,0,0,0,0,0
9059,0,0,0,0,0,0,0,0,0,0
9060,0,0,0,0,0,0,0,0,0,0
9061,0,0,0,0,0,0,0,0,0,0
9062,3,3,0,0,4,8,8,8,2,2
9063,0,0,0,0,0,0,0,0,0,0
9064,0,0,0,0,0,0,0,0,0,0
9065,0,0,0,0,0,0,0,0,0,0
9066,0,0,0,0,0,0,0,0,0,0
9067,0,0,0,0,0,0,0,0,0,0
9068,0,0,0,0,0,0,0,0,0,0
9069,0,0,0,0,0,0,0,0,0,0
9070,0,0,0,0,0,0,0,0,0,0
9166,0,0,0,0,0,0,0,0,0,0
9167,0,0,1,2,1,2,2,2,2,2
9168,0,0,0,0,0,0,0,0,0,0
9169,0,0,0,0,0,0,0,0,0,0
9170,0,0,0,0,0,0,0,0,0,0
9171,0,0,0,0,0,0,0,0,0,0
9172,0,0,0,0,0,0,0,0,0,0
9173,0,0,0,0,0,0,0,0,0,0
9174,0,0,0,0,0,0,0,0,0,0
9175,0,0,0,0,0,0,0,0,0,0
9176,0,0,0,0,0,0,0,0,0,0
9177,0,0,0,0,0,0,0,0,0,0
9178,0,0,0,0,0,0,0,0,0,0
9179,0,0,0,0,0,0,0,0,0,0
9180,0,0,0,0,0,0,0,0,0,0
9181,0,0,0,0,0,0,0,0,0,0
9182,0,0,0,0,0,0,0,0,0,0
9183,0,0,0,0,0,0,0,0,0,0
9184,0,0,0,0,0,0,0,0,0,0
9185,0,0,0,0,0,0,3,3,0,0
9186,0,0,0,0,0,0,1,1,0,0
9187,0,0,0,0,1,2,0,0,0,0
9188,1,1,0,0,0,0,1,1,0,0
9189,0,0,1,2,0,0,0,0,0,0
9190,3,3,0,0,0,0,3,3,2,2
9191,3,3,1,2,2,4,0,0,2,2
9192,0,0,1,2,0,0,1,1,0,0
9193,1,1,0,0,0,0,0,0,0,0
9194,0,0,0,0,0,0,0,0,0,0
9195,0,0,0,0,0,0,0,0,0,0
9196,0,0,0,0,0,0,0,0,0,0
9197,0,0,0,0,0,0,0,0,0,0
9198,0,0,0,0,0,0,0,0,0,0
9199,0,0,0,0,0,0,0,0,0,0
9200,0,0,0,0,0,0,0,0,0,0
9201,0,0,0,0,0,0,0,0,0,0
9202,0,0,0,0,0,0,0,0,0,0
9203,0,0,0,0,0,0,0,0,0,0
9204,0,0,0,0,0,0,0,0,0,0
9205,0,0,0,0,0,0,0,0,0,0
9206,0,0,0,0,0,0,0,0,0,0
9207,0,0,0,0,0,0,0,0,0,0
9208,0,0,0,0,0,0,0,0,0,0
9209,0,0,0,0,0,0,0,0,0,0
9210,0,0,1,2,0,0,0,0,0,0
9211,0,0,0,0,0,0,0,0,0,0
9212,0,0,0,0,0,0,0,0,0,0
9213,0,0,0,0,0,0,0,0,0,0
9214,0,0,0,0,0,0,0,0,0,0
9215,1,1,0,0,0,0,0,0,0,0
9216,0,0,0,0,0,0,0,0,0,0
9217,0,0,0,0,0,0,0,0,0,0
9218,1,1,0,0,0,0,0,0,1,1
9219,0,0,0,0,0,0,1,1,0,0
9220,0,0,0,0,0,0,0,0,0,0
9221,0,0,0,0,0,0,0,0,0,0
9222,0,0,0,0,0,0,0,0,0,0
9223,0,0,0,0,0,0,0,0,0,0
9224,0,0,1,2,0,0,0,0,0,0
9225,2,2,0,0,0,0,1,1,0,0
9226,1,1,1,2,2,4,2,2,3,3
9227,2,2,2,4,1,2,12,12,6,6
9228,6,6,1,2,4,8,14,14,9,9
9229,2,2,1,2,1,2,2,2,2,2
9230,10,10,4,8,6,12,16,16,11,11
9231,0,0,0,0,0,0,0,0,0,0
9232,0,0,0,0,2,4,1,1,2,2
9233,3,3,1,2,1,2,1,1,0,0
9234,1,1,0,0,2,4,2,2,0,0
9235,0,0,0,0,0,0,1,1,2,2
9236,0,0,0,0,1,2,0,0,0,0
9237,0,0,0,0,0,0,0,0,0,0
9238,0,0,0,0,0,0,0,0,0,0
9239,0,0,0,0,0,0,0,0,0,0
9240,0,0,0,0,0,0,0,0,0,0
9241,1,1,0,0,0,0,1,1,0,0
9242,2,2,0,0,0,0,0,0,0,0
9243,0,0,0,0,0,0,0,0,0,0
9244,2,2,1,2,1,2,3,3,3,3
9245,0,0,1,2,0,0,2,2,2,2
9246,1,1,0,0,0,0,0,0,0,0
9247,1,1,0,0,1,2,5,5,0,0
9248,2,2,0,0,0,0,1,1,2,2
9249,0,0,0,0,0,0,0,0,0,0
9250,0,0,0,0,0,0,1,1,0,0
9251,2,2,0,0,0,0,0,0,0,0
9252,2,2,0,0,0,0,0,0,0,0
9253,0,0,0,0,0,0,1,1,0,0
9254,0,0,0,0,0,0,0,0,0,0
9255,0,0,0,0,0,0,0,0,0,0
9256,0,0,0,0,0,0,1,1,0,0
9257,0,0,0,0,0,0,0,0,0,0
9258,2,2,1,2,0,0,4,4,2,2
9259,0,0,0,0,0,0,0,0,0,0
9260,0,0,0,0,0,0,0,0,0,0
9261,0,0,0,0,0,0,0,0,1,1
9262,0,0,0,0,0,0,0,0,0,0
9263,0,0,0,0,0,0,0,0,0,0
9264,0,0,0,0,0,0,0,0,0,0
9265,0,0,0,0,0,0,0,0,0,0
9266,0,0,0,0,0,0,0,0,0,0
9267,0,0,0,0,0,0,0,0,0,0
9268,0,0,0,0,0,0,0,0,0,0
9269,0,0,0,0,0,0,0,0,0,0
9270,0,0,0,0,0,0,0,0,0,0
9271,0,0,0,0,0,0,0,0,0,0
9272,0,0,0,0,0,0,0,0,0,0
9273,0,0,0,0,0,0,0,0,0,0
9274,0,0,0,0,0,0,0,0,0,0
9275,0,0,0,0,0,0,0,0,0,0
9276,0,0,0,0,0,0,0,0,0,0
9277,0,0,0,0,0,0,0,0,0,0
9278,0,0,0,0,0,0,1,1,0,0
9279,0,0,0,0,0,0,0,0,0,0
9280,0,0,0,0,0,0,0,0,0,0
9281,0,0,0,0,0,0,0,0,0,0
9282,0,0,0,0,0,0,0,0,0,0
9284,0,0,0,0,0,0,0,0,0,0
9285,0,0,0,0,0,0,0,0,0,0
9286,0,0,0,0,0,0,0,0,0,0
9377,0,0,0,0,0,0,0,0,0,0
9378,0,0,0,0,0,0,0,0,0,0
9379,0,0,0,0,0,0,0,0,0,0
9380,0,0,0,0,0,0,0,0,0,0
9381,0,0,0,0,0,0,0,0,0,0
9382,0,0,0,0,0,0,0,0,0,0
9383,0,0,0,0,0,0,0,0,0,0
9384,0,0,0,0,0,0,0,0,0,0
9385,0,0,0,0,0,0,0,0,0,0
9386,0,0,0,0,0,0,0,0,1,1
9387,0,0,0,0,0,0,0,0,0,0
9388,0,0,0,0,0,0,0,0,0,0
9389,0,0,0,0,0,0,0,0,0,0
9390,0,0,0,0,0,0,0,0,0,0
9391,0,0,0,0,0,0,0,0,0,0
9392,0,0,0,0,0,0,0,0,0,0
9393,0,0,0,0,0,0,0,0,0,0
9394,0,0,0,0,0,0,0,0,0,0
9395,0,0,0,0,0,0,0,0,0,0
9396,0,0,0,0,0,0,0,0,0,0
9397,0,0,0,0,0,0,0,0,0,0
9398,1,1,0,0,0,0,0,0,0,0
9399,0,0,0,0,0,0,0,0,0,0
9400,0,0,0,0,0,0,0,0,0,0
9401,0,0,0,0,0,0,0,0,0,0
9402,0,0,1,2,0,0,0,0,0,0
9403,0,0,0,0,0,0,0,0,0,0
9404,0,0,2,4,3,6,3,3,3,3
9405,2,2,0,0,1,2,0,0,0,0
9406,2,2,0,0,0,0,0,0,0,0
9407,0,0,0,0,0,0,0,0,0,0
9408,0,0,0,0,0,0,0,0,0,0
9409,0,0,0,0,0,0,0,0,0,0
9410,0,0,0,0,0,0,0,0,0,0
9411,0,0,0,0,0,0,0,0,0,0
9412,1,1,0,0,0,0,0,0,0,0
9413,0,0,0,0,0,0,0,0,0,0
9414,0,0,0,0,0,0,0,0,0,0
9415,0,0,0,0,0,0,0,0,0,0
9416,0,0,0,0,0,0,0,0,0,0
9417,0,0,0,0,0,0,0,0,0,0
9418,0,0,0,0,0,0,0,0,0,0
9419,0,0,0,0,0,0,0,0,0,0
9420,0,0,0,0,0,0,0,0,0,0
9421,0,0,0,0,0,0,0,0,0,0
9422,0,0,0,0,0,0,0,0,0,0
9423,0,0,0,0,0,0,0,0,0,0
9424,0,0,0,0,0,0,0,0,0,0
9425,0,0,0,0,0,0,0,0,0,0
9426,0,0,0,0,0,0,0,0,0,0
9427,0,0,0,0,0,0,0,0,0,0
9428,0,0,0,0,0,0,0,0,0,0
9429,0,0,0,0,0,0,0,0,0,0
9430,0,0,0,0,0,0,0,0,0,0
9431,0,0,0,0,0,0,0,0,0,0
9432,0,0,0,0,0,0,2,2,1,1
9433,0,0,0,0,0,0,0,0,0,0
9434,0,0,0,0,0,0,0,0,0,0
9435,0,0,0,0,0,0,0,0,0,0
9436,0,0,0,0,0,0,0,0,0,0
9437,0,0,0,0,0,0,1,1,0,0
9438,1,1,0,0,0,0,0,0,2,2
9439,3,3,1,2,4,8,5,5,2,2
9440,4,4,2,4,2,4,1,1,4,4
9441,6,6,3,6,4,8,3,3,7,7
9442,2,2,1,2,0,0,5,5,3,3
9443,2,2,3,6,0,0,5,5,4,4
9444,6,6,3,6,1,2,2,2,1,1
9445,0,0,0,0,0,0,2,2,1,1
9446,0,0,1,2,0,0,0,0,0,0
9447,3,3,0,0,0,0,1,1,0,0
9448,0,0,2,4,2,4,2,2,1,1
9449,1,1,0,0,0,0,1,1,0,0
9450,0,0,0,0,0,0,1,1,0,0
9451,2,2,0,0,0,0,1,1,4,4
9452,0,0,0,0,0,0,0,0,0,0
9453,0,0,0,0,0,0,0,0,0,0
9454,0,0,0,0,0,0,0,0,0,0
9455,4,4,0,0,2,4,1,1,2,2
9456,3,3,0,0,0,0,4,4,1,1
9457,0,0,0,0,0,0,0,0,0,0
9458,0,0,0,0,0,0,0,0,1,1
9459,1,1,0,0,2,4,3,3,2,2
9460,2,2,0,0,1,2,1,1,2,2
9461,0,0,0,0,0,0,0,0,0,0
9462,0,0,0,0,0,0,0,0,0,0
9463,1,1,0,0,0,0,0,0,0,0
9464,3,3,0,0,0,0,0,0,1,1
9465,0,0,1,2,0,0,0,0,0,0
9466,1,1,0,0,0,0,0,0,0,0
9467,0,0,0,0,0,0,0,0,1,1
9468,0,0,1,2,0,0,0,0,1,1
9469,0,0,0,0,0,0,1,1,1,1
9470,0,0,3,6,0,0,1,1,0,0
9471,1,1,0,0,0,0,0,0,0,0
9472,0,0,0,0,0,0,0,0,0,0
9473,0,0,0,0,0,0,0,0,0,0
9474,9,9,2,4,2,4,6,6,7,7
9475,6,6,2,4,3,6,1,1,1,1
9476,1,1,1,2,4,8,0,0,0,0
9477,0,0,0,0,0,0,0,0,0,0
9478,0,0,0,0,0,0,0,0,0,0
9479,0,0,0,0,0,0,1,1,0,0
9480,2,2,3,6,0,0,1,1,0,0
9481,0,0,0,0,0,0,0,0,0,0
9482,0,0,0,0,0,0,0,0,0,0
9483,0,0,0,0,0,0,0,0,0,0
9484,1,1,0,0,0,0,0,0,0,0
9485,0,0,0,0,0,0,0,0,0,0
9486,0,0,0,0,0,0,0,0,0,0
9487,0,0,0,0,0,0,0,0,0,0
9488,0,0,0,0,0,0,0,0,0,0
9489,0,0,0,0,0,0,0,0,0,0
9490,0,0,0,0,0,0,0,0,0,0
9491,0,0,0,0,0,0,0,0,0,0
9492,0,0,0,0,0,0,0,0,0,0
9493,0,0,0,0,0,0,0,0,0,0
9494,0,0,0,0,0,0,0,0,0,0
9495,0,0,0,0,0,0,0,0,0,0
9496,0,0,0,0,0,0,0,0,0,0
9497,0,0,0,0,0,0,0,0,0,0
9498,0,0,0,0,0,0,0,0,0,0
9588,0,0,0,0,0,0,0,0,0,0
9589,0,0,0,0,0,0,0,0,0,0
9590,0,0,0,0,0,0,0,0,0,0
9591,0,0,0,0,0,0,0,0,0,0
9592,0,0,0,0,0,0,0,0,0,0
9593,0,0,0,0,0,0,0,0,0,0
9594,1,1,0,0,0,0,0,0,0,0
9595,1,1,0,0,1,2,0,0,2,2
9596,0,0,0,0,0,0,0,0,0,0
9597,0,0,0,0,0,0,0,0,0,0
9598,0,0,0,0,0,0,0,0,0,0
9599,1,1,0,0,0,0,0,0,0,0
9600,0,0,0,0,0,0,0,0,0,0
9601,0,0,0,0,0,0,0,0,0,0
9602,0,0,0,0,0,0,0,0,0,0
9603,0,0,0,0,0,0,0,0,0,0
9604,1,1,0,0,0,0,0,0,0,0
9605,0,0,0,0,0,0,0,0,0,0
9606,5,5,3,6,4,8,16,16,11,11
9607,0,0,0,0,0,0,0,0,0,0
9608,0,0,0,0,0,0,0,0,0,0
9609,0,0,0,0,0,0,0,0,0,0
9610,0,0,0,0,0,0,0,0,0,0
9611,0,0,0,0,0,0,0,0,0,0
9612,0,0,0,0,0,0,0,0,0,0
9613,0,0,0,0,0,0,0,0,0,0
9614,0,0,0,0,0,0,0,0,0,0
9615,1,1,0,0,0,0,0,0,0,0
9616,0,0,0,0,0,0,1,1,3,3
9617,0,0,0,0,0,0,0,0,0,0
9618,0,0,0,0,0,0,0,0,0,0
9619,0,0,0,0,0,0,0,0,0,0
9620,0,0,0,0,0,0,0,0,0,0
9621,1,1,0,0,0,0,0,0,0,0
9622,0,0,0,0,1,2,0,0,0,0
9623,3,3,0,0,0,0,1,1,0,0
9624,0,0,0,0,0,0,0,0,0,0
9625,0,0,0,0,0,0,0,0,0,0
9626,0,0,0,0,0,0,0,0,0,0
9627,0,0,0,0,0,0,0,0,0,0
9628,0,0,0,0,0,0,0,0,0,0
9629,0,0,0,0,0,0,0,0,0,0
9630,0,0,0,0,0,0,0,0,0,0
9631,0,0,0,0,0,0,0,0,0,0
9632,0,0,0,0,0,0,0,0,0,0
9633,0,0,0,0,0,0,0,0,0,0
9634,1,1,0,0,0,0,0,0,0,0
9635,0,0,0,0,0,0,0,0,0,0
9636,0,0,0,0,0,0,0,0,0,0
9637,0,0,0,0,0,0,0,0,0,0
9638,0,0,0,0,0,0,0,0,0,0
9639,0,0,0,0,0,0,0,0,0,0
9640,0,0,0,0,0,0,0,0,0,0
9641,0,0,0,0,0,0,0,0,0,0
9642,0,0,0,0,0,0,0,0,0,0
9643,0,0,0,0,0,0,0,0,0,0
9644,1,1,1,2,1,2,0,0,0,0
9645,8,8,3,6,1,2,2,2,6,6
9646,0,0,0,0,0,0,2,2,1,1
9647,0,0,0,0,0,0,0,0,0,0
9648,0,0,0,0,1,2,0,0,0,0
9649,0,0,0,0,0,0,0,0,0,0
9650,2,2,2,4,0,0,0,0,3,3
9651,1,1,0,0,0,0,2,2,2,2
9652,1,1,1,2,1,2,1,1,1,1
9653,1,1,0,0,0,0,0,0,3,3
9654,2,2,1,2,0,0,0,0,2,2
9655,0,0,0,0,0,0,0,0,0,0
9656,0,0,0,0,0,0,0,0,0,0
9657,1,1,0,0,0,0,1,1,0,0
9658,0,0,0,0,0,0,0,0,0,0
9659,4,4,1,2,5,10,3,3,3,3
9660,1,1,4,8,0,0,2,2,4,4
9661,6,6,1,2,2,4,7,7,1,1
9662,0,0,0,0,0,0,3,3,0,0
9663,5,5,1,2,2,4,1,1,3,3
9664,2,2,2,4,1,2,0,0,0,0
9665,3,3,3,6,2,4,3,3,8,8
9666,0,0,0,0,0,0,0,0,0,0
9667,8,8,0,0,0,0,3,3,7,7
9668,3,3,1,2,2,4,2,2,2,2
9669,2,2,5,10,0,0,4,4,6,6
9670,2,2,0,0,0,0,1,1,1,1
9671,3,3,1,2,1,2,4,4,6,6
9672,0,0,0,0,0,0,0,0,0,0
9673,0,0,0,0,0,0,0,0,0,0
9674,0,0,0,0,0,0,0,0,0,0
9675,0,0,0,0,0,0,0,0,0,0
9676,0,0,0,0,2,4,0,0,2,2
9677,0,0,0,0,0,0,0,0,0,0
9678,0,0,1,2,0,0,0,0,1,1
9679,1,1,0,0,1,2,1,1,0,0
9680,0,0,0,0,0,0,0,0,0,0
9681,0,0,0,0,2,4,1,1,0,0
9682,0,0,0,0,2,4,0,0,0,0
9683,1,1,1,2,0,0,0,0,2,2
9684,0,0,0,0,0,0,0,0,0,0
9685,0,0,0,0,0,0,4,4,0,0
9686,0,0,0,0,0,0,0,0,0,0
9688,0,0,0,0,0,0,0,0,0,0
9689,0,0,0,0,0,0,0,0,0,0
9690,0,0,0,0,0,0,0,0,0,0
9691,0,0,0,0,0,0,0,0,0,0
9692,0,0,0,0,0,0,0,0,0,0
9693,0,0,0,0,0,0,0,0,0,0
9694,0,0,0,0,0,0,0,0,0,0
9695,0,0,0,0,0,0,0,0,0,0
9696,0,0,0,0,0,0,0,0,0,0
9697,0,0,0,0,0,0,0,0,0,0
9698,2,2,0,0,0,0,0,0,0,0
9699,0,0,0,0,0,0,0,0,0,0
9700,0,0,0,0,0,0,0,0,0,0
9701,0,0,0,0,0,0,0,0,0,0
9702,0,0,0,0,0,0,0,0,0,0
9703,0,0,0,0,0,0,0,0,0,0
9704,0,0,0,0,0,0,0,0,0,0
9705,0,0,0,0,0,0,0,0,0,0
9706,0,0,0,0,0,0,0,0,0,0
9707,0,0,0,0,0,0,0,0,0,0
9708,0,0,0,0,0,0,0,0,0,0
9709,0,0,0,0,0,0,0,0,0,0
9710,0,0,0,0,0,0,0,0,0,0
9799,0,0,0,0,0,0,0,0,0,0
9800,0,0,0,0,0,0,0,0,0,0
9801,0,0,0,0,0,0,0,0,0,0
9802,0,0,0,0,0,0,1,1,0,0
9803,0,0,0,0,0,0,0,0,0,0
9804,0,0,0,0,0,0,0,0,0,0
9805,0,0,0,0,0,0,0,0,0,0
9806,0,0,0,0,0,0,0,0,0,0
9807,0,0,0,0,0,0,0,0,0,0
9808,0,0,0,0,0,0,0,0,0,0
9809,0,0,0,0,0,0,0,0,0,0
9810,0,0,0,0,0,0,0,0,0,0
9811,0,0,0,0,0,0,0,0,0,0
9812,0,0,0,0,0,0,0,0,0,0
9813,1,1,0,0,1,2,0,0,0,0
9814,0,0,0,0,0,0,0,0,1,1
9815,0,0,0,0,0,0,0,0,0,0
9816,3,3,0,0,1,2,0,0,2,2
9817,0,0,0,0,1,2,2,2,0,0
9818,0,0,0,0,0,0,0,0,0,0
9819,0,0,0,0,0,0,0,0,0,0
9820,0,0,0,0,0,0,0,0,0,0
9821,0,0,0,0,0,0,0,0,0,0
9822,0,0,0,0,0,0,0,0,0,0
9823,0,0,0,0,0,0,0,0,0,0
9824,0,0,0,0,0,0,0,0,0,0
9825,0,0,0,0,0,0,0,0,0,0
9826,0,0,0,0,0,0,0,0,0,0
9827,0,0,0,0,0,0,0,0,0,0
9828,0,0,0,0,0,0,0,0,0,0
9829,0,0,1,2,0,0,0,0,1,1
9830,0,0,0,0,0,0,0,0,0,0
9831,0,0,0,0,2,4,0,0,2,2
9832,1,1,2,4,0,0,0,0,1,1
9833,1,1,0,0,0,0,2,2,0,0
9834,0,0,1,2,0,0,0,0,0,0
9835,0,0,0,0,0,0,1,1,0,0
9836,0,0,0,0,0,0,0,0,0,0
9837,0,0,0,0,0,0,0,0,0,0
9838,0,0,0,0,0,0,0,0,0,0
9839,0,0,0,0,0,0,0,0,0,0
9840,0,0,0,0,0,0,0,0,0,0
